frame,timestamp,fps,decision,mean_risk,max_risk,collision_risk,has_close_high_risk
376,2026-03-20 12:49:29,4.88,0,0.0129,3.2071,0.0064,0
377,2026-03-20 12:49:29,4.88,0,0.0099,3.1961,0.005,0
378,2026-03-20 12:49:29,4.85,0,0.011,3.2268,0.0055,0
379,2026-03-20 12:49:29,4.92,0,0.0096,3.2198,0.0048,0
380,2026-03-20 12:49:30,4.95,0,0.0138,3.1988,0.0069,0
381,2026-03-20 12:49:30,5.09,0,0.0139,3.1915,0.0069,0
382,2026-03-20 12:49:30,4.89,0,0.0145,3.1721,0.0074,0
383,2026-03-20 12:49:30,5.08,0,0.0139,3.2306,0.0072,0
384,2026-03-20 12:49:30,5.08,0,0.0106,3.2386,0.0054,0
385,2026-03-20 12:49:31,5.02,0,0.008,3.2215,0.0039,0
386,2026-03-20 12:49:31,5.03,0,0.0107,3.2268,0.0057,1
387,2026-03-20 12:49:31,5.04,0,0.0128,3.0255,0.0073,1
388,2026-03-20 12:49:31,5.04,0,0.0068,2.9957,0.0036,0
389,2026-03-20 12:49:31,4.27,0,0.0119,3.0215,0.0068,1
390,2026-03-20 12:49:32,5.19,0,0.0086,3.0248,0.0047,1
391,2026-03-20 12:49:32,5.09,0,0.0032,3.1281,0.0012,0
392,2026-03-20 12:49:32,5.12,0,0.0073,3.1264,0.0041,1
393,2026-03-20 12:49:32,5.07,0,0.0073,3.069,0.0043,1
394,2026-03-20 12:49:32,5.11,0,0.0109,3.1269,0.0065,1
395,2026-03-20 12:49:33,4.99,0,0.0234,3.0908,0.0153,1
396,2026-03-20 12:49:33,5.04,0,0.0268,3.0623,0.0178,1
397,2026-03-20 12:49:33,5.09,0,0.0086,3.0802,0.0043,0
398,2026-03-20 12:49:33,5.13,0,0.0165,3.0259,0.0102,1
399,2026-03-20 12:49:33,5.09,0,0.0319,3.0935,0.0219,1
400,2026-03-20 12:49:34,4.99,0,0.0037,3.1859,0.0016,0
401,2026-03-20 12:49:34,5.02,0,0.0259,2.9958,0.0191,1
402,2026-03-20 12:49:34,4.98,0,0.0094,3.1187,0.0047,0
403,2026-03-20 12:49:34,4.97,0,0.0086,3.1885,0.0044,0
404,2026-03-20 12:49:34,4.97,0,0.0085,3.1939,0.0045,0
405,2026-03-20 12:49:35,5.12,0,0.0087,3.1147,0.0046,0
406,2026-03-20 12:49:35,4.95,0,0.0079,2.9794,0.0043,0
407,2026-03-20 12:49:35,4.98,0,0.0424,3.1089,0.0305,1
408,2026-03-20 12:49:35,4.82,0,0.0456,3.0987,0.0326,1
409,2026-03-20 12:49:35,4.99,0,0.0574,3.0103,0.0407,1
410,2026-03-20 12:49:36,4.99,0,0.0581,3.0155,0.0416,1
411,2026-03-20 12:49:36,5.02,0,0.0616,3.053,0.0437,1
412,2026-03-20 12:49:36,4.98,0,0.0618,3.0636,0.0444,1
413,2026-03-20 12:49:36,4.99,0,0.0631,3.0291,0.0454,1
414,2026-03-20 12:49:36,4.91,0,0.064,3.0225,0.0462,1
415,2026-03-20 12:49:37,4.88,0,0.0684,2.9966,0.0489,1
416,2026-03-20 12:49:37,4.94,0,0.0706,3.0799,0.0505,1
417,2026-03-20 12:49:37,4.9,0,0.0721,3.0721,0.0518,1
418,2026-03-20 12:49:37,5.03,0,0.0706,3.0367,0.0514,1
419,2026-03-20 12:49:37,4.99,0,0.0813,3.1968,0.0577,1
420,2026-03-20 12:49:38,5.05,0,0.0849,3.2101,0.0608,1
421,2026-03-20 12:49:38,4.93,0,0.0895,3.1587,0.064,1
422,2026-03-20 12:49:38,5.14,0,0.094,3.2299,0.0668,1
423,2026-03-20 12:49:38,5.1,0,0.0899,3.2445,0.0645,1
424,2026-03-20 12:49:38,5.12,0,0.0999,3.2032,0.0717,1
425,2026-03-20 12:49:39,4.98,0,0.1071,3.2091,0.0754,1
426,2026-03-20 12:49:39,5.04,0,0.1126,3.1286,0.079,1
427,2026-03-20 12:49:39,4.98,0,0.1107,3.1415,0.0779,1
428,2026-03-20 12:49:39,4.97,0,0.1172,3.132,0.083,1
429,2026-03-20 12:49:39,5.11,0,0.1106,3.1045,0.0792,1
430,2026-03-20 12:49:40,5.04,0,0.109,3.1457,0.0776,1
431,2026-03-20 12:49:40,5.07,0,0.1084,3.1189,0.0776,1
432,2026-03-20 12:49:40,4.91,0,0.1095,3.1567,0.0784,1
433,2026-03-20 12:49:40,5.15,0,0.1139,3.0594,0.0815,1
434,2026-03-20 12:49:40,5.08,0,0.1156,3.0604,0.0825,1
435,2026-03-20 12:49:41,5.04,0,0.1186,2.9899,0.0844,1
436,2026-03-20 12:49:41,5.1,0,0.1462,2.9893,0.1013,1
437,2026-03-20 12:49:41,5.05,0,0.155,3.0655,0.1076,1
438,2026-03-20 12:49:41,5.11,0,0.1601,3.0504,0.1101,1
439,2026-03-20 12:49:41,5.01,0,0.1645,3.083,0.1117,1
440,2026-03-20 12:49:42,4.74,0,0.1396,3.1007,0.0939,1
441,2026-03-20 12:49:42,5.03,0,0.1436,3.1447,0.0962,1
442,2026-03-20 12:49:42,4.87,0,0.1415,3.2067,0.0957,1
443,2026-03-20 12:49:42,4.88,0,0.1463,3.1839,0.1003,1
444,2026-03-20 12:49:42,4.98,0,0.1452,3.1898,0.0992,1
445,2026-03-20 12:49:43,5.04,0,0.1493,3.1116,0.1001,1
446,2026-03-20 12:49:43,5.22,0,0.1509,3.1551,0.1015,1
447,2026-03-20 12:49:43,5.05,0,0.151,3.1532,0.1026,1
448,2026-03-20 12:49:43,5.07,0,0.1504,3.2057,0.1019,1
449,2026-03-20 12:49:43,5.06,0,0.15,3.2352,0.1027,1
450,2026-03-20 12:49:44,4.99,0,0.1539,2.9819,0.1037,1
451,2026-03-20 12:49:44,5.25,0,0.1615,3.095,0.1081,1
452,2026-03-20 12:49:44,5.06,0,0.1636,2.9512,0.11,1
453,2026-03-20 12:49:44,4.94,0,0.1644,2.9653,0.111,1
454,2026-03-20 12:49:44,5.08,0,0.1587,2.9016,0.1083,1
455,2026-03-20 12:49:45,5.13,0,0.1579,3.0594,0.1063,1
456,2026-03-20 12:49:45,5.19,0,0.1579,3.0431,0.1072,1
457,2026-03-20 12:49:45,4.99,0,0.1584,3.0361,0.1076,1
458,2026-03-20 12:49:45,5.07,0,0.1561,3.0001,0.1068,1
459,2026-03-20 12:49:45,4.93,0,0.1577,3.2366,0.1073,1
460,2026-03-20 12:49:46,5.4,0,0.157,3.2494,0.1079,1
461,2026-03-20 12:49:46,5.2,0,0.1579,3.2619,0.1081,1
462,2026-03-20 12:49:46,5.33,0,0.1575,3.2591,0.1081,1
463,2026-03-20 12:49:46,5.0,0,0.1583,3.1042,0.1093,1
464,2026-03-20 12:49:46,5.22,0,0.1578,3.0538,0.11,1
465,2026-03-20 12:49:47,5.17,0,0.157,3.0275,0.1095,1
466,2026-03-20 12:49:47,5.14,0,0.1591,3.0585,0.1094,1
467,2026-03-20 12:49:47,5.26,0,0.1601,3.0676,0.1109,1
468,2026-03-20 12:49:47,5.0,0,0.1608,3.2597,0.112,1
469,2026-03-20 12:49:47,5.29,0,0.1594,3.0521,0.1118,1
470,2026-03-20 12:49:48,5.29,0,0.1629,3.2216,0.1121,1
471,2026-03-20 12:49:48,5.35,0,0.1574,3.0548,0.1095,1
472,2026-03-20 12:49:48,5.11,0,0.1608,3.0483,0.1109,1
473,2026-03-20 12:49:48,5.29,0,0.1642,3.2075,0.1135,1
474,2026-03-20 12:49:48,5.12,0,0.1642,2.9837,0.1139,1
475,2026-03-20 12:49:49,5.01,0,0.1705,3.2471,0.1174,1
476,2026-03-20 12:49:49,5.05,0,0.1677,3.2369,0.1155,1
477,2026-03-20 12:49:49,5.21,0,0.1645,3.2502,0.1147,1
478,2026-03-20 12:49:49,5.12,0,0.165,3.2599,0.116,1
479,2026-03-20 12:49:49,5.07,0,0.1767,3.2513,0.1219,1
480,2026-03-20 12:49:49,5.06,0,0.1767,3.1861,0.1227,1
481,2026-03-20 12:49:50,5.05,0,0.1732,3.213,0.1205,1
482,2026-03-20 12:49:50,5.2,0,0.167,3.2004,0.1171,1
483,2026-03-20 12:49:50,5.13,0,0.1687,3.2417,0.117,1
484,2026-03-20 12:49:50,5.5,0,0.1686,3.2482,0.1172,1
